pix0,pix1,pix2,pix3,pix4,pix5,pix6,pix7,pix8,pix9,pix10,pix11,pix12,pix13,pix14,pix15,pix16,pix17,pix18,pix19,pix20,pix21,pix22,pix23,pix24,pix25,pix26,pix27,pix28,pix29,pix30,pix31,pix32,pix33,pix34,pix35,pix36,pix37,pix38,pix39,pix40,pix41,pix42,pix43,pix44,pix45,pix46,pix47,pix48,pix49,pix50,pix51,pix52,pix53,pix54,pix55,pix56,pix57,pix58,pix59,pix60,pix61,pix62,pix63,actual_digit
1420,0,0,0,9,15,1,0,0,0,0,10,13,4,0,0,0,0,2,15,1,0,0,0,0,0,5,11,4,4,0,0,0,0,4,16,16,16,16,4,0,0,0,16,2,0,10,8,0,0,0,8,12,4,13,7,0,0,0,1,9,16,11,1,0,6
1421,0,0,8,9,8,12,8,0,0,0,12,14,10,8,5,0,0,1,14,2,0,0,0,0,0,6,16,12,12,8,0,0,0,1,4,4,7,15,7,0,0,0,0,0,0,10,7,0,0,1,12,4,9,15,1,0,0,0,9,16,14,3,0,0,5
1422,0,0,2,15,5,0,0,0,0,0,11,16,16,6,0,0,0,3,14,3,7,16,3,0,0,7,8,0,0,8,8,0,0,5,8,0,0,4,8,0,0,4,12,0,0,8,8,0,0,0,14,9,8,16,2,0,0,0,3,14,15,6,0,0,0
1423,0,0,9,12,13,6,0,0,0,0,16,8,8,15,2,0,0,0,16,10,9,16,5,0,0,0,4,12,11,12,5,0,0,0,0,0,0,8,8,0,0,0,0,0,0,9,7,0,0,0,8,4,7,16,2,0,0,0,10,16,16,7,0,0,9
1424,0,0,1,12,12,4,1,0,0,0,13,13,13,14,8,0,0,6,15,0,0,12,7,0,0,2,16,13,12,13,1,0,0,0,0,14,16,9,0,0,0,0,6,10,2,16,0,0,0,0,11,8,5,16,0,0,0,0,3,12,16,7,0,0,8
1425,0,1,14,16,14,8,0,0,0,5,12,5,14,9,0,0,0,2,15,9,13,12,0,0,0,0,3,8,8,16,2,0,0,0,0,0,0,11,6,0,0,0,4,0,0,8,8,0,0,4,14,4,5,14,7,0,0,1,13,16,16,10,1,0,9
1426,0,0,2,11,13,5,0,0,0,0,16,10,13,16,7,0,0,0,14,10,0,10,11,0,0,0,4,14,16,13,1,0,0,0,0,11,13,12,1,0,0,0,8,10,2,14,3,0,0,0,10,10,3,15,1,0,0,0,2,15,16,6,0,0,8
1427,0,0,0,5,15,2,0,0,0,0,0,14,10,2,0,0,0,0,12,14,4,15,0,0,0,6,16,4,9,15,8,0,0,14,15,11,15,16,9,0,0,7,15,15,16,11,0,0,0,0,0,3,16,6,0,0,0,0,0,6,16,2,0,0,4
1428,0,0,0,0,7,16,6,0,0,0,0,4,16,16,4,0,0,2,11,15,16,16,7,0,0,10,16,13,10,16,4,0,0,1,3,0,4,16,5,0,0,0,0,0,7,16,7,0,0,0,0,0,9,16,8,0,0,0,0,0,9,16,6,0,1
1429,0,0,3,15,16,16,5,0,0,0,10,12,10,16,6,0,0,2,15,2,3,16,1,0,0,0,2,3,10,13,2,0,0,0,3,16,16,16,10,0,0,0,0,12,13,7,1,0,0,0,1,16,6,0,0,0,0,0,5,14,2,0,0,0,7
1430,0,0,1,13,16,10,0,0,0,0,8,14,13,14,0,0,0,1,15,5,5,15,0,0,0,7,12,0,9,11,0,0,0,1,2,11,15,16,7,0,0,0,4,15,16,9,1,0,0,0,0,10,11,0,0,0,0,0,1,15,7,0,0,0,7
1431,0,0,8,13,12,3,0,0,0,6,15,7,9,12,0,0,0,0,0,0,7,11,0,0,0,0,0,4,15,3,0,0,0,0,0,10,16,9,0,0,0,0,0,0,4,15,7,0,0,0,11,2,1,15,7,0,0,0,8,16,16,12,0,0,3
1432,0,0,14,12,12,13,0,0,0,1,16,8,8,6,0,0,0,4,15,8,4,0,0,0,0,2,12,12,15,13,1,0,0,0,0,0,1,13,8,0,0,0,0,0,0,11,7,0,0,5,14,4,7,15,2,0,0,1,10,16,15,5,0,0,5
1433,0,0,0,0,3,14,3,0,0,0,0,1,14,16,5,0,0,1,9,15,16,16,4,0,0,4,12,7,3,16,4,0,0,0,0,0,4,16,4,0,0,0,0,0,4,16,4,0,0,0,0,0,6,16,4,0,0,0,0,0,5,16,4,0,1
1434,0,0,3,12,8,1,0,0,0,0,14,16,16,15,1,0,0,3,15,2,1,12,4,0,0,6,9,0,0,7,8,0,0,7,8,0,0,5,8,0,0,4,12,0,0,9,6,0,0,0,15,11,9,16,2,0,0,0,3,11,15,7,0,0,0
1435,0,0,3,13,9,1,0,0,0,0,13,14,15,13,0,0,0,2,14,1,2,13,4,0,0,4,8,0,0,5,8,0,0,4,8,0,0,4,8,0,0,4,10,0,0,5,8,0,0,0,14,11,10,14,5,0,0,0,4,12,13,9,0,0,0
1436,0,3,15,16,6,0,0,0,0,11,15,12,15,0,0,0,0,2,2,2,16,4,0,0,0,0,0,0,16,4,0,0,0,0,0,5,16,1,0,0,0,0,0,11,15,4,1,0,0,1,10,16,16,16,11,0,0,4,16,14,12,8,3,0,2
1437,0,1,15,15,2,0,0,0,0,7,14,13,9,0,0,0,0,9,9,6,13,0,0,0,0,1,0,8,12,0,0,0,0,0,0,8,12,0,0,0,0,0,0,11,6,0,0,0,0,0,7,16,16,16,7,0,0,0,16,15,12,12,3,0,2
1438,0,0,0,8,16,16,16,6,0,0,6,14,5,8,16,2,0,0,7,4,0,6,12,0,0,0,0,0,0,12,6,0,0,0,0,11,16,16,10,0,0,0,0,12,16,8,0,0,0,0,0,6,16,0,0,0,0,0,0,12,9,0,0,0,7
1439,0,0,0,4,14,14,1,0,0,0,3,14,12,10,4,0,0,3,13,4,0,8,6,0,0,3,15,9,2,15,1,0,0,0,2,10,16,13,0,0,0,0,0,0,12,14,4,0,0,0,0,2,12,9,3,0,0,0,0,2,16,14,0,0,8
1440,0,5,16,15,3,0,0,0,0,11,14,11,11,0,0,0,0,8,11,4,16,0,0,0,0,0,0,4,13,0,0,0,0,0,0,8,12,0,0,0,0,0,0,13,9,5,1,0,0,1,11,16,16,16,10,0,0,5,16,14,8,6,1,0,2
1441,0,0,11,16,10,1,0,0,0,1,15,14,15,11,0,0,0,7,14,1,4,16,3,0,0,7,13,0,0,10,11,0,0,9,12,0,0,8,12,0,0,5,14,0,0,7,13,0,0,1,16,10,5,15,8,0,0,0,7,16,16,15,0,0,0
1442,0,0,0,1,8,16,2,0,0,0,5,13,16,16,0,0,0,11,16,15,12,16,0,0,0,3,8,1,8,16,0,0,0,0,0,0,8,16,3,0,0,0,0,0,8,16,4,0,0,0,0,0,7,16,7,0,0,0,0,0,10,16,8,0,1
1443,0,1,15,15,3,0,0,0,0,8,15,12,14,0,0,0,0,8,8,6,16,0,0,0,0,0,0,8,15,0,0,0,0,0,0,12,12,0,0,0,0,0,1,16,10,10,5,0,0,1,13,16,16,16,11,0,0,3,16,12,8,5,1,0,2
1444,0,0,0,13,1,0,0,0,0,0,10,12,1,0,0,0,0,0,14,3,0,0,0,0,0,4,14,0,4,5,0,0,0,7,16,4,7,14,7,0,0,3,14,0,0,4,12,0,0,0,10,10,4,10,12,0,0,0,1,9,16,14,2,0,6
1445,0,2,10,16,16,2,0,0,0,10,15,9,16,4,0,0,0,5,3,6,16,2,0,0,0,0,2,15,16,5,0,0,0,0,1,10,14,16,3,0,0,0,5,1,0,13,10,0,0,0,16,13,10,15,11,0,0,0,11,16,16,13,3,0,3
1446,0,0,8,13,11,1,0,0,0,4,15,5,12,6,0,0,0,0,0,0,10,4,0,0,0,0,0,6,16,4,0,0,0,0,0,5,13,15,3,0,0,0,1,0,0,7,12,0,0,1,15,8,7,12,12,0,0,0,6,14,16,15,5,0,3
1447,0,0,3,13,16,16,13,0,0,0,11,14,8,15,9,0,0,0,3,5,2,14,2,0,0,0,0,0,9,11,1,0,0,0,2,15,15,16,9,0,0,0,2,15,14,8,2,0,0,0,0,11,10,0,0,0,0,0,2,15,4,0,0,0,7
1448,0,1,11,16,16,4,0,0,0,7,16,8,14,11,0,0,0,0,0,10,16,6,0,0,0,0,0,15,16,6,0,0,0,0,0,0,8,16,2,0,0,1,5,0,0,14,9,0,0,4,16,10,11,16,6,0,0,1,13,16,16,10,0,0,3
1449,0,1,12,16,16,9,0,0,0,2,14,5,9,14,0,0,0,0,0,1,12,11,0,0,0,0,0,12,16,6,0,0,0,0,0,2,8,15,5,0,0,0,2,0,0,11,9,0,0,4,14,4,4,14,6,0,0,0,15,16,16,11,1,0,3
1450,0,0,0,10,10,0,0,0,0,0,6,15,3,0,0,0,0,0,15,6,5,1,0,0,0,7,15,2,16,3,5,0,0,11,11,6,16,15,10,0,0,12,16,16,16,8,1,0,0,4,8,13,12,0,0,0,0,0,0,13,9,0,0,0,4
1451,0,0,2,12,1,0,0,0,0,0,6,13,0,0,0,0,0,0,13,4,0,0,0,0,0,0,16,1,0,0,0,0,0,5,16,16,16,10,1,0,0,2,15,6,1,10,8,0,0,0,10,10,0,9,9,0,0,0,2,12,16,15,1,0,6
1452,0,0,4,15,1,0,0,0,0,0,9,10,0,0,0,0,0,1,15,2,0,0,0,0,0,4,12,0,0,0,0,0,0,8,14,9,8,6,1,0,0,7,14,7,5,12,8,0,0,2,16,4,1,12,6,0,0,0,5,14,16,11,0,0,6
1453,0,0,2,16,8,0,0,0,0,0,8,15,5,0,0,0,0,2,16,7,0,0,0,0,0,3,16,7,5,1,0,0,0,7,16,16,16,15,3,0,0,5,16,12,4,10,14,0,0,0,14,13,5,10,15,0,0,0,3,13,16,16,7,0,6
1454,0,0,0,6,14,0,0,0,0,0,4,15,4,0,0,0,0,1,13,9,4,7,0,0,0,7,13,1,13,10,6,0,0,14,14,8,16,16,10,0,0,7,15,16,16,7,1,0,0,0,0,6,16,0,0,0,0,0,0,10,13,0,0,0,4
1455,0,1,10,13,9,2,0,0,0,2,12,4,12,10,0,0,0,0,14,5,11,11,0,0,0,0,2,8,8,15,2,0,0,0,0,0,0,12,5,0,0,0,0,0,0,4,12,0,0,0,4,1,0,8,11,0,0,0,11,16,16,14,3,0,9
1456,0,0,0,1,9,16,7,0,0,0,4,13,16,16,2,0,0,8,16,15,13,16,3,0,0,3,7,0,8,16,2,0,0,0,0,0,8,16,5,0,0,0,0,0,8,16,4,0,0,0,0,0,8,16,8,0,0,0,0,0,12,16,7,0,1
1457,0,0,7,8,6,8,4,0,0,0,12,13,12,12,5,0,0,0,13,0,0,0,0,0,0,5,15,12,9,2,0,0,0,3,8,7,8,15,2,0,0,0,0,0,0,6,8,0,0,0,6,0,1,13,4,0,0,0,7,15,15,5,0,0,5
1458,0,0,7,16,15,1,0,0,0,5,16,13,16,8,0,0,0,9,11,0,4,16,4,0,0,12,8,0,0,11,11,0,0,11,8,0,0,8,12,0,0,8,13,0,0,12,10,0,0,2,16,9,12,15,3,0,0,0,8,16,13,5,0,0,0
1459,0,4,15,14,11,2,0,0,0,7,10,1,11,11,0,0,0,1,13,4,13,16,2,0,0,0,3,11,7,9,6,0,0,0,0,0,0,5,8,0,0,0,0,0,0,5,8,0,0,3,12,0,3,13,5,0,0,2,13,16,16,8,0,0,9
1460,0,0,11,12,13,14,4,0,0,0,13,8,4,4,2,0,0,0,11,0,0,0,0,0,0,5,12,6,3,0,0,0,0,5,12,12,13,11,0,0,0,0,2,0,0,13,0,0,0,4,11,0,3,15,0,0,0,0,9,16,16,6,0,0,5
1461,0,2,15,13,1,0,0,0,0,13,12,14,7,0,0,0,0,8,6,6,13,0,0,0,0,0,0,5,15,0,0,0,0,0,0,11,10,0,0,0,0,0,2,16,5,0,0,0,0,0,11,16,13,14,12,0,0,3,16,14,8,8,7,0,2
1462,0,0,2,9,13,12,2,0,0,1,14,13,7,10,6,0,0,0,13,8,1,7,7,0,0,0,3,13,14,14,0,0,0,0,0,0,15,15,1,0,0,0,0,9,5,8,5,0,0,0,0,13,4,13,2,0,0,0,0,13,15,6,0,0,8
1463,0,4,16,16,3,0,0,0,0,11,14,11,11,0,0,0,0,11,7,2,16,1,0,0,0,0,0,3,16,0,0,0,0,0,0,10,12,0,0,0,0,0,3,16,8,5,3,0,0,0,12,16,16,16,16,0,0,3,16,15,8,7,4,0,2
1464,0,0,10,13,5,0,0,0,0,3,16,16,16,10,0,0,0,8,16,1,6,16,5,0,0,8,11,0,0,9,12,0,0,10,8,0,0,8,12,0,0,8,11,0,0,8,11,0,0,3,16,10,8,15,9,0,0,0,9,16,16,10,1,0,0
1465,0,0,2,11,10,1,0,0,0,0,10,13,14,13,0,0,0,0,13,0,0,14,5,0,0,3,9,0,0,9,6,0,0,5,9,0,0,5,8,0,0,6,12,0,0,8,4,0,0,0,14,11,5,14,1,0,0,0,3,13,14,5,0,0,0
1466,0,0,0,0,6,16,7,0,0,1,5,11,16,16,8,0,0,11,16,16,13,16,8,0,0,3,7,1,4,16,8,0,0,0,0,0,5,16,8,0,0,0,0,0,5,16,7,0,0,0,0,0,7,16,9,0,0,0,0,0,8,16,8,0,1
1467,0,0,2,13,16,9,0,0,0,0,12,12,7,16,3,0,0,1,14,3,0,16,4,0,0,0,0,4,10,16,6,0,0,0,0,13,16,16,9,0,0,0,0,5,13,1,0,0,0,0,0,11,9,0,0,0,0,0,1,16,4,0,0,0,7
1468,0,0,0,14,4,0,0,0,0,0,6,13,1,0,0,0,0,0,15,4,0,0,0,0,0,4,16,7,4,2,0,0,0,8,16,11,9,15,5,0,0,5,14,1,0,10,9,0,0,0,11,12,5,13,5,0,0,0,1,13,16,9,0,0,6
1469,0,1,9,15,13,4,0,0,0,5,12,4,10,6,0,0,0,0,0,3,15,2,0,0,0,0,0,15,13,1,0,0,0,0,0,2,9,14,2,0,0,0,0,0,0,11,8,0,0,0,10,6,4,11,7,0,0,0,8,15,16,9,1,0,3
1470,0,5,16,13,1,0,0,0,0,9,14,14,4,0,0,0,0,9,7,12,4,0,0,0,0,0,0,13,4,0,0,0,0,0,2,16,1,0,0,0,0,0,7,13,0,0,0,0,0,1,15,16,16,16,11,0,0,5,16,14,10,8,6,0,2
1471,0,0,0,3,12,12,2,0,0,0,7,15,16,16,0,0,0,4,15,9,14,16,3,0,0,2,0,0,14,16,0,0,0,0,0,0,14,16,0,0,0,0,0,0,15,13,0,0,0,0,0,0,16,14,1,0,0,0,0,3,16,13,2,0,1
1472,0,0,2,13,16,14,1,0,0,0,11,12,7,16,3,0,0,0,9,3,2,16,3,0,0,0,0,0,9,11,0,0,0,0,2,11,15,13,3,0,0,0,4,15,16,13,3,0,0,0,0,14,8,0,0,0,0,0,5,15,4,0,0,0,7
1473,0,0,0,7,13,0,0,0,0,0,0,14,6,0,0,0,0,0,10,10,2,6,0,0,0,3,16,3,9,13,2,0,0,11,12,6,14,16,10,0,0,11,16,16,16,10,3,0,0,2,8,10,16,1,0,0,0,0,0,9,13,0,0,0,4
1474,0,0,0,13,3,0,0,0,0,0,6,15,0,0,0,0,0,0,12,7,0,0,0,0,0,0,16,10,7,1,0,0,0,6,16,12,13,16,6,0,0,0,16,4,0,6,12,0,0,0,12,10,2,11,9,0,0,0,1,13,16,15,3,0,6
1475,0,0,13,16,16,5,0,0,0,5,15,6,11,13,0,0,0,0,2,2,13,8,0,0,0,0,4,16,15,2,0,0,0,0,3,11,15,16,5,0,0,0,0,0,2,15,11,0,0,0,3,4,9,16,6,0,0,0,15,16,16,10,0,0,3
1476,0,0,0,0,9,16,4,0,0,0,0,5,15,16,2,0,0,3,12,16,16,14,0,0,0,10,16,15,16,15,0,0,0,1,4,0,16,13,0,0,0,0,0,0,15,13,0,0,0,0,0,0,12,16,12,0,0,0,0,0,12,16,6,0,1
1477,0,0,11,16,12,2,0,0,0,7,16,6,10,13,0,0,0,0,2,0,3,16,0,0,0,0,0,3,12,9,0,0,0,0,0,10,16,12,0,0,0,0,3,0,3,15,7,0,0,3,16,7,6,14,8,0,0,1,9,15,16,12,1,0,3
1478,0,0,5,13,14,5,0,0,0,2,15,6,11,15,1,0,0,1,16,5,8,16,4,0,0,0,4,12,9,13,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,11,7,0,0,0,7,7,5,15,2,0,0,0,5,15,16,7,0,0,9
1479,0,0,0,0,5,15,3,0,0,0,0,3,15,16,4,0,0,3,13,16,14,16,1,0,0,2,7,4,8,16,0,0,0,0,0,0,8,14,0,0,0,0,0,0,7,16,1,0,0,0,0,0,9,16,6,0,0,0,0,0,8,15,2,0,1
1480,0,0,2,13,16,13,4,0,0,0,9,11,9,16,7,0,0,2,15,2,2,15,2,0,0,3,3,0,8,13,2,0,0,0,1,13,16,16,10,0,0,0,0,11,13,5,1,0,0,0,0,11,6,0,0,0,0,0,3,15,2,0,0,0,7
1481,0,0,0,12,10,0,0,0,0,0,4,15,7,0,0,0,0,0,15,4,0,0,0,0,0,1,16,7,1,0,0,0,0,4,16,14,16,13,1,0,0,1,16,0,1,10,11,0,0,0,14,9,1,8,12,0,0,0,2,10,16,16,5,0,6
1482,0,0,3,12,16,9,0,0,0,0,12,9,13,16,9,0,0,3,16,5,0,8,12,0,0,0,9,16,10,13,2,0,0,0,0,4,16,12,0,0,0,0,0,11,9,16,0,0,0,0,1,15,2,12,0,0,0,0,2,16,16,6,0,0,8
1483,0,0,0,10,6,0,0,0,0,0,4,16,2,3,0,0,0,0,13,8,7,14,0,0,0,7,15,0,13,14,5,0,0,14,15,14,16,16,9,0,0,13,16,15,16,6,0,0,0,0,1,9,14,0,0,0,0,0,0,14,10,0,0,0,4
1484,0,0,5,12,13,3,0,0,0,4,16,9,8,12,0,0,0,2,3,0,5,11,0,0,0,0,0,3,11,10,0,0,0,0,0,6,14,15,3,0,0,0,0,0,0,7,11,0,0,0,10,6,4,9,11,0,0,0,6,16,16,14,2,0,3
1485,0,0,0,0,5,15,6,0,0,0,0,4,15,16,4,0,0,3,11,16,10,16,4,0,0,4,11,3,0,16,4,0,0,0,0,0,1,16,4,0,0,0,0,0,3,16,3,0,0,0,0,0,5,16,4,0,0,0,0,0,6,15,4,0,1
1486,0,0,0,14,8,0,0,0,0,0,3,16,3,0,0,0,0,0,12,9,9,7,0,0,0,6,15,1,14,11,6,0,0,13,14,8,16,16,7,0,0,8,16,16,16,3,0,0,0,0,1,11,14,0,0,0,0,0,0,14,14,0,0,0,4
1487,0,0,4,12,5,0,0,0,0,0,12,14,15,7,0,0,0,2,14,1,2,16,0,0,0,4,8,0,0,10,4,0,0,7,8,0,0,6,8,0,0,4,11,0,0,5,8,0,0,0,14,11,3,13,5,0,0,0,2,11,16,11,0,0,0
1488,0,0,9,12,12,13,7,0,0,0,15,5,5,4,2,0,0,4,15,10,4,0,0,0,0,2,11,11,15,11,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,7,7,0,0,5,11,4,5,14,1,0,0,0,9,16,13,3,0,0,5
1489,0,0,8,15,12,4,0,0,0,5,14,4,11,7,0,0,0,0,0,1,14,3,0,0,0,0,2,15,14,1,0,0,0,0,0,8,13,11,0,0,0,0,0,0,0,13,5,0,0,0,12,2,3,12,7,0,0,0,13,16,15,8,0,0,3
1490,0,0,0,10,8,0,0,0,0,0,6,14,3,0,0,0,0,0,11,8,0,0,0,0,0,3,16,8,2,0,0,0,0,6,16,16,16,15,3,0,0,0,16,2,0,8,12,0,0,0,11,12,5,11,12,0,0,0,1,8,16,15,2,0,6
1491,0,2,11,13,11,2,0,0,0,7,12,4,13,8,0,0,0,6,13,5,14,13,0,0,0,0,3,11,9,11,5,0,0,0,0,0,0,8,8,0,0,0,0,0,0,3,11,0,0,0,2,0,1,9,10,0,0,1,15,16,16,14,2,0,9
1492,0,0,0,7,15,0,0,0,0,0,6,15,8,0,0,0,0,0,13,9,0,0,0,0,0,2,16,5,4,1,0,0,0,5,16,16,16,12,3,0,0,1,15,4,1,8,12,0,0,0,8,14,5,5,15,0,0,0,0,6,16,16,11,0,6
1493,0,0,0,1,10,16,8,0,0,1,8,15,16,16,9,0,0,10,16,13,11,16,8,0,0,1,4,0,10,16,4,0,0,0,0,0,12,16,0,0,0,0,0,0,12,16,0,0,0,0,0,0,12,16,3,0,0,0,0,0,10,16,7,0,1
1494,0,0,3,13,16,15,6,0,0,0,13,13,9,16,10,0,0,0,16,9,0,14,6,0,0,0,14,2,6,15,0,0,0,0,0,5,15,15,6,0,0,0,0,16,15,10,2,0,0,0,0,13,11,0,0,0,0,0,4,16,7,0,0,0,7
1495,0,0,9,9,12,12,0,0,0,0,14,10,8,3,0,0,0,0,13,6,3,0,0,0,0,0,13,16,15,12,2,0,0,0,0,0,0,5,9,0,0,0,0,0,0,2,12,0,0,0,5,1,2,11,8,0,0,0,10,16,16,11,1,0,5
1496,0,0,0,9,10,0,0,0,0,0,3,16,4,0,0,0,0,0,12,8,2,7,0,0,0,4,16,3,13,13,3,0,0,14,13,8,16,16,10,0,0,14,16,16,16,9,1,0,0,2,4,9,16,1,0,0,0,0,0,9,15,2,0,0,4
1497,0,0,2,15,5,0,0,0,0,0,9,15,0,1,0,0,0,0,14,9,9,9,0,0,0,8,16,4,16,13,12,0,0,13,16,16,16,15,7,0,0,3,8,13,12,2,0,0,0,0,0,14,10,0,0,0,0,0,3,16,7,0,0,0,4
1498,0,0,1,12,16,16,12,0,0,0,7,16,11,12,9,0,0,0,6,7,0,14,4,0,0,0,0,0,6,16,3,0,0,0,0,10,16,16,9,0,0,0,0,8,15,5,0,0,0,0,0,8,10,0,0,0,0,0,0,16,5,0,0,0,7
1499,0,3,15,16,8,0,0,0,0,14,13,10,16,2,0,0,0,5,3,2,16,2,0,0,0,0,0,3,16,2,0,0,0,0,0,9,12,0,0,0,0,0,1,16,8,0,2,0,0,0,8,16,14,16,15,0,0,2,16,16,15,12,9,0,2
1500,0,0,1,10,16,15,5,0,0,0,12,12,9,9,10,0,0,4,16,1,0,7,7,0,0,4,14,13,8,11,0,0,0,0,1,6,16,14,1,0,0,0,0,8,11,14,5,0,0,0,0,12,8,15,2,0,0,0,0,10,15,5,0,0,8
1501,0,1,13,16,15,5,0,0,0,4,16,7,14,12,0,0,0,3,12,2,11,10,0,0,0,0,0,0,14,8,0,0,0,0,0,3,16,4,0,0,0,0,1,11,13,0,0,0,0,0,9,16,14,16,7,0,0,1,16,16,15,12,5,0,2
1502,0,2,15,13,2,0,0,0,0,7,16,13,15,0,0,0,0,11,11,5,16,4,0,0,0,1,1,7,16,1,0,0,0,0,0,12,11,0,0,0,0,0,4,16,8,8,2,0,0,0,12,16,16,16,11,0,0,2,15,13,6,4,1,0,2
1503,0,0,15,14,15,9,0,0,0,0,12,10,7,6,4,0,0,1,14,2,0,0,0,0,0,5,16,12,10,4,0,0,0,4,11,8,11,15,5,0,0,0,0,0,0,13,7,0,0,4,16,10,11,14,1,0,0,1,10,16,15,4,0,0,5
1504,0,0,2,13,16,16,7,0,0,0,12,15,12,16,10,0,0,0,16,9,0,14,6,0,0,0,3,0,4,16,1,0,0,0,0,10,14,16,6,0,0,0,3,16,16,11,2,0,0,0,0,9,14,0,0,0,0,0,2,15,6,0,0,0,7
1505,0,0,10,8,8,4,0,0,0,8,15,12,14,14,0,0,0,9,11,0,10,16,4,0,0,1,9,12,10,12,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,10,7,0,0,0,11,6,4,15,4,0,0,0,13,16,16,7,0,0,9
1506,0,1,13,14,16,14,3,0,0,4,14,8,7,3,0,0,0,6,11,0,0,0,0,0,0,5,16,15,11,5,0,0,0,2,7,7,10,16,0,0,0,0,0,0,3,16,0,0,0,0,7,5,13,11,0,0,0,0,15,16,10,1,0,0,5
1507,0,0,0,13,9,0,0,0,0,0,4,15,3,0,0,0,0,0,11,9,6,4,0,0,0,5,16,3,13,8,1,0,0,14,16,9,16,16,9,0,0,12,16,16,16,11,3,0,0,0,4,12,14,0,0,0,0,0,0,12,10,0,0,0,4
1508,0,0,1,8,15,11,3,0,0,0,11,12,9,14,11,0,0,2,14,0,0,13,6,0,0,7,15,8,12,9,0,0,0,0,6,13,16,8,0,0,0,0,0,13,9,15,4,0,0,0,0,16,8,14,3,0,0,0,0,11,15,8,0,0,8
1509,0,0,2,11,14,12,3,0,0,0,14,14,9,15,8,0,0,5,12,0,5,15,2,0,0,3,16,11,15,3,0,0,0,0,1,14,16,4,0,0,0,0,0,15,5,15,0,0,0,0,1,16,10,11,0,0,0,0,0,15,13,2,0,0,8
1510,0,0,0,7,16,2,0,0,0,0,0,15,11,0,0,0,0,0,11,14,6,5,0,0,0,4,16,7,14,13,2,0,0,10,16,13,16,16,10,0,0,8,15,14,16,10,1,0,0,0,0,9,16,1,0,0,0,0,0,9,15,1,0,0,4
1511,0,0,6,16,16,11,0,0,0,1,16,8,8,16,6,0,0,0,8,16,14,16,11,0,0,0,1,4,3,10,8,0,0,0,0,0,0,9,7,0,0,0,0,0,1,14,1,0,0,0,4,7,11,9,0,0,0,0,9,16,10,1,0,0,9
1512,0,0,5,12,9,1,0,0,0,0,14,14,13,13,0,0,0,3,12,1,1,13,4,0,0,7,8,0,0,6,8,0,0,8,8,0,0,5,8,0,0,5,10,0,0,11,4,0,0,1,15,9,11,13,0,0,0,0,7,15,12,2,0,0,0
1513,0,0,2,9,15,12,5,0,0,0,12,11,11,12,11,0,0,1,16,1,0,8,11,0,0,3,15,12,10,15,2,0,0,0,1,11,16,9,0,0,0,0,0,11,15,12,0,0,0,0,0,12,15,8,0,0,0,0,0,10,13,2,0,0,8
1514,0,0,9,13,15,10,1,0,0,1,15,5,7,16,5,0,0,0,15,7,10,16,6,0,0,0,2,7,7,10,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,11,5,0,0,0,14,6,10,12,0,0,0,0,9,16,12,1,0,0,9
1515,0,0,1,10,11,2,0,0,0,0,12,12,8,15,4,0,0,6,11,0,1,12,7,0,0,4,16,7,15,12,0,0,0,0,5,15,15,3,0,0,0,0,0,14,7,14,0,0,0,0,4,12,7,10,0,0,0,0,1,16,16,3,0,0,8
1516,0,0,4,16,15,2,0,0,0,0,11,16,13,13,0,0,0,1,16,8,1,16,2,0,0,7,16,6,0,11,8,0,0,7,16,4,0,11,8,0,0,4,15,1,1,15,7,0,0,0,13,12,14,15,1,0,0,0,3,14,16,6,0,0,0
1517,0,0,0,14,10,0,0,0,0,0,3,16,16,3,0,0,0,0,7,16,16,7,0,0,0,0,12,16,16,5,0,0,0,0,4,15,16,6,0,0,0,0,0,13,16,0,0,0,0,0,0,14,12,0,0,0,0,0,0,10,10,0,0,0,1
1518,0,0,5,13,7,0,0,0,0,0,12,12,14,2,0,0,0,0,12,0,12,6,0,0,0,0,6,1,15,3,0,0,0,0,0,6,11,0,0,0,0,0,5,14,3,0,0,0,0,0,11,16,8,2,6,3,0,0,4,8,10,16,12,1,2
1519,0,0,4,16,16,9,0,0,0,0,1,9,10,16,1,0,0,0,0,5,15,16,1,0,0,0,0,10,16,5,0,0,0,0,0,2,16,6,0,0,0,0,0,0,10,10,0,0,0,0,11,8,12,14,1,0,0,0,5,13,16,15,0,0,3
1520,0,0,1,15,6,0,0,0,0,0,8,16,2,0,0,0,0,0,15,11,0,7,4,0,0,8,16,10,6,16,9,0,0,6,16,16,16,16,4,0,0,0,5,11,16,13,0,0,0,0,0,12,15,3,0,0,0,0,0,15,11,0,0,0,4
1521,0,0,11,14,16,10,0,0,0,6,15,8,6,4,0,0,0,5,12,2,0,0,0,0,0,12,16,15,1,0,0,0,0,3,11,11,6,0,0,0,0,0,0,12,10,0,0,0,0,0,5,16,9,0,0,0,0,0,13,16,3,0,0,0,5
1522,0,0,0,0,13,1,0,0,0,0,0,7,15,3,0,0,0,0,0,16,11,2,0,0,0,0,4,16,16,14,1,0,0,0,5,16,8,8,10,0,0,0,9,16,4,0,15,0,0,0,2,9,11,13,14,0,0,0,0,0,10,16,10,0,6
